,PS_QALIWARMA-ID1-anho,PS_QALIWARMA-HHID-identificacion_cuestionario_del_hogar,PS_QALIWARMA-HVIDX-numero_de_orden_en_el_hogar,PS_QALIWARMA-QHCLUSTER-conglomerado,PS_QALIWARMA-QHNUMBER-vivienda_seleccionada,PS_QALIWARMA-QHHOME-hogar_seleccionado,PS_QALIWARMA-PS109_1R-recibio_desayuno_y/o_almuerzo_del_programa_nacional_de_alimentacion_escolar_qaliwarma,PS_QALIWARMA-PS109_1A-hace_cuanto_tiempo_es_beneficiario:_anhos,PS_QALIWARMA-PS109_1M-hace_cuanto_tiempo_es_beneficiario:_meses,PS_QALIWARMA-PS109_1S-alguien_mas_es_beneficiario,PS_QALIWARMA-PS7-numero_de_orden,PS_QALIWARMA-PS109_1A-hace_cuanto_tiempo_es_beneficiario:_anhos_LABEL,PS_QALIWARMA-PS109_1M-hace_cuanto_tiempo_es_beneficiario:_meses_LABEL,PS_QALIWARMA-PS109_1R-recibio_desayuno_y/o_almuerzo_del_programa_nacional_de_alimentacion_escolar_qaliwarma_LABEL,PS_QALIWARMA-PS109_1S-alguien_mas_es_beneficiario_LABEL
13912,2019,252007901,3,2520,79,1,1,1,7,2,1,1,7,Si,No
13913,2019,252008101,4,2520,81,1,2,0,0,2,1,0,0,No,No
13914,2019,252201601,8,2522,16,1,1,2,8,2,1,2,8,Si,No
13915,2019,252201602,3,2522,16,2,1,0,8,2,1,0,8,Si,No
13916,2019,252203401,4,2522,34,1,1,1,7,2,1,1,7,Si,No
13917,2019,252209801,2,2522,98,1,1,3,0,2,1,3,0,Si,No
13918,2019,252217601,3,2522,176,1,1,0,8,2,1,0,8,Si,No
13919,2019,252303702,4,2523,37,2,1,0,4,2,1,0,4,Si,No
13920,2019,252308301,8,2523,83,1,1,2,4,2,1,2,4,Si,No
13921,2019,252311301,3,2523,113,1,1,0,5,2,1,0,5,Si,No
13922,2019,252400701,4,2524,7,1,1,3,0,2,1,3,0,Si,No
13923,2019,252401501,3,2524,15,1,1,6,9,1,1,6,9,Si,Si
13924,2019,252401501,4,2524,15,1,1,3,9,2,2,3,9,Si,No
13925,2019,252407401,9,2524,74,1,2,0,0,2,1,0,0,No,No
13926,2019,252409901,3,2524,99,1,1,0,9,2,1,0,9,Si,No
13927,2019,252416101,3,2524,161,1,1,3,0,1,1,3,0,Si,Si
13928,2019,252416101,4,2524,161,1,1,1,0,2,2,1,0,Si,No
13929,2019,252416801,3,2524,168,1,1,1,9,2,1,1,9,Si,No
13930,2019,252513101,5,2525,131,1,8,0,0,2,1,0,0,No sabe,No
13931,2019,252516201,5,2525,162,1,1,2,8,2,1,2,8,Si,No
13932,2019,252601101,3,2526,11,1,1,4,9,1,1,4,9,Si,Si
13933,2019,252601101,4,2526,11,1,1,0,9,2,2,0,9,Si,No
13934,2019,252602401,3,2526,24,1,1,0,8,2,1,0,8,Si,No
13935,2019,252603601,4,2526,36,1,1,0,9,2,1,0,9,Si,No
13936,2019,252611201,4,2526,112,1,1,6,8,2,1,6,8,Si,No
13937,2019,252611401,5,2526,114,1,1,2,0,2,1,2,0,Si,No
13938,2019,252615701,6,2526,157,1,2,0,0,2,1,0,0,No,No
13939,2019,252702001,6,2527,20,1,1,1,0,2,1,1,0,Si,No
13940,2019,252702901,5,2527,29,1,1,0,2,2,1,0,2,Si,No
13941,2019,252705601,5,2527,56,1,8,0,0,2,1,0,0,No sabe,No
13942,2019,252707701,3,2527,77,1,1,0,5,2,1,0,5,Si,No
13943,2019,252710601,4,2527,106,1,1,4,5,2,1,4,5,Si,No
13944,2019,252710602,2,2527,106,2,1,0,6,2,1,0,6,Si,No
13945,2019,252802001,3,2528,20,1,1,3,0,2,1,3,0,Si,No
13946,2019,252812601,2,2528,126,1,1,2,9,1,1,2,9,Si,Si
13947,2019,252812601,4,2528,126,1,1,2,9,2,2,2,9,Si,No
13948,2019,252813601,4,2528,136,1,1,3,0,2,1,3,0,Si,No
13949,2019,252821601,3,2528,216,1,1,2,0,2,1,2,0,Si,No
13950,2019,252823001,5,2528,230,1,1,0,9,2,1,0,9,Si,No
13951,2019,253000801,3,2530,8,1,1,0,6,2,1,0,6,Si,No
13952,2019,253007901,4,2530,79,1,1,1,7,2,1,1,7,Si,No
13953,2019,253102501,4,2531,25,1,1,1,10,2,1,1,10,Si,No
13954,2019,253205201,3,2532,52,1,1,5,10,2,1,5,10,Si,No
13955,2019,253300501,3,2533,5,1,1,1,5,1,1,1,5,Si,Si
13956,2019,253300501,5,2533,5,1,1,0,5,2,2,0,5,Si,No
13957,2019,253309901,3,2533,99,1,1,2,6,2,1,2,6,Si,No
13958,2019,253311301,3,2533,113,1,1,2,5,2,1,2,5,Si,No
13959,2019,253402801,4,2534,28,1,2,0,0,2,1,0,0,No,No
13960,2019,253404801,5,2534,48,1,1,1,4,2,1,1,4,Si,No
13961,2019,253413401,3,2534,134,1,2,0,0,2,1,0,0,No,No
13962,2019,253512101,3,2535,121,1,1,0,6,2,1,0,6,Si,No
13963,2019,253517201,4,2535,172,1,1,2,5,2,1,2,5,Si,No
13964,2019,253801001,3,2538,10,1,1,0,4,1,1,0,4,Si,Si
13965,2019,253801001,5,2538,10,1,1,0,4,2,2,0,4,Si,No
13966,2019,253804801,6,2538,48,1,2,0,0,2,1,0,0,No,No
13967,2019,253805101,5,2538,51,1,2,0,0,1,1,0,0,No,Si
13968,2019,253805101,6,2538,51,1,2,0,0,2,2,0,0,No,No
13969,2019,253807701,4,2538,77,1,2,0,0,2,1,0,0,No,No
13970,2019,253902101,8,2539,21,1,8,0,0,1,1,0,0,No sabe,Si
13971,2019,253902101,9,2539,21,1,2,0,0,2,2,0,0,No,No
13972,2019,253905501,3,2539,55,1,1,2,8,2,1,2,8,Si,No
13973,2019,254022201,3,2540,222,1,2,0,0,2,1,0,0,No,No
13974,2019,254102301,5,2541,23,1,1,0,9,1,1,0,9,Si,Si
13975,2019,254102301,6,2541,23,1,1,0,9,2,2,0,9,Si,No
13976,2019,254302401,3,2543,24,1,2,0,0,2,1,0,0,No,No
13977,2019,254304501,5,2543,45,1,1,2,5,2,1,2,5,Si,No
13978,2019,254505601,3,2545,56,1,1,0,7,1,1,0,7,Si,Si
13979,2019,254505601,4,2545,56,1,1,0,7,1,2,0,7,Si,Si
13980,2019,254505601,5,2545,56,1,1,0,7,2,3,0,7,Si,No
13981,2019,254508201,3,2545,82,1,1,0,8,2,1,0,8,Si,No
13982,2019,254510801,7,2545,108,1,1,5,8,1,1,5,8,Si,Si
13983,2019,254510801,10,2545,108,1,1,1,8,2,2,1,8,Si,No
13984,2019,254601801,3,2546,18,1,1,0,7,2,1,0,7,Si,No
13985,2019,254603801,3,2546,38,1,2,0,0,2,1,0,0,No,No
13986,2019,254611401,3,2546,114,1,1,3,7,2,1,3,7,Si,No
13987,2019,254617701,5,2546,177,1,2,0,0,2,1,0,0,No,No
13988,2019,254801701,4,2548,17,1,2,0,0,2,1,0,0,No,No
13989,2019,254801801,5,2548,18,1,2,0,0,1,1,0,0,No,Si
13990,2019,254801801,8,2548,18,1,1,0,7,2,2,0,7,Si,No
13991,2019,254802801,5,2548,28,1,2,0,0,2,1,0,0,No,No
13992,2019,254808901,4,2548,89,1,1,3,7,2,1,3,7,Si,No
13993,2019,254901701,5,2549,17,1,1,1,6,2,1,1,6,Si,No
13994,2019,255002401,3,2550,24,1,8,0,0,2,1,0,0,No sabe,No
13995,2019,255103201,10,2551,32,1,8,0,0,2,1,0,0,No sabe,No
13996,2019,255110001,5,2551,100,1,1,0,3,2,1,0,3,Si,No
13997,2019,255208301,3,2552,83,1,1,2,7,2,1,2,7,Si,No
13998,2019,255210201,5,2552,102,1,1,1,7,2,1,1,7,Si,No
13999,2019,255305901,5,2553,59,1,2,0,0,2,1,0,0,No,No
14000,2019,255308001,3,2553,80,1,1,0,4,1,1,0,4,Si,Si
14001,2019,255308001,4,2553,80,1,1,0,4,2,2,0,4,Si,No
14002,2019,255308501,5,2553,85,1,2,0,0,2,1,0,0,No,No
14003,2019,255401401,3,2554,14,1,1,0,5,2,1,0,5,Si,No
14004,2019,255406201,3,2554,62,1,1,1,7,2,1,1,7,Si,No
14005,2019,255411301,3,2554,113,1,2,0,0,2,1,0,0,No,No
14006,2019,255412001,4,2554,120,1,1,2,0,2,1,2,0,Si,No
14007,2019,255501601,4,2555,16,1,1,3,7,1,1,3,7,Si,Si
14008,2019,255501601,5,2555,16,1,1,3,7,2,2,3,7,Si,No
14009,2019,255603401,3,2556,34,1,1,1,5,2,1,1,5,Si,No
14010,2019,255603901,8,2556,39,1,1,5,5,2,1,5,5,Si,No
14011,2019,255605101,6,2556,51,1,1,0,5,2,1,0,5,Si,No
14012,2019,255613701,6,2556,137,1,1,1,4,2,1,1,4,Si,No
14013,2019,256109801,5,2561,98,1,1,1,9,2,1,1,9,Si,No
14014,2019,256110001,4,2561,100,1,1,2,9,2,1,2,9,Si,No
14015,2019,257304901,4,2573,49,1,2,0,0,1,1,0,0,No,Si
14016,2019,257304901,5,2573,49,1,2,0,0,2,2,0,0,No,No
14017,2019,257427901,2,2574,279,1,2,0,0,2,1,0,0,No,No
14018,2019,257500302,4,2575,3,2,2,0,0,2,1,0,0,No,No
14019,2019,257503401,4,2575,34,1,1,2,7,1,1,2,7,Si,Si
14020,2019,257503401,5,2575,34,1,1,2,7,1,2,2,7,Si,Si
14021,2019,257503401,6,2575,34,1,1,1,7,2,3,1,7,Si,No
14022,2019,257503901,5,2575,39,1,1,1,7,1,1,1,7,Si,Si
14023,2019,257503901,6,2575,39,1,1,1,7,2,2,1,7,Si,No
14024,2019,257503902,4,2575,39,2,1,1,7,2,1,1,7,Si,No
14025,2019,257505001,5,2575,50,1,1,1,3,2,1,1,3,Si,No
14026,2019,257505701,3,2575,57,1,2,0,0,2,1,0,0,No,No
14027,2019,257612201,4,2576,122,1,1,0,2,2,1,0,2,Si,No
14028,2019,257617101,3,2576,171,1,1,0,3,1,1,0,3,Si,Si
14029,2019,257617101,4,2576,171,1,2,0,0,2,2,0,0,No,No
14030,2019,257705101,6,2577,51,1,2,0,0,2,1,0,0,No,No
14031,2019,257800801,3,2578,8,1,2,0,0,1,1,0,0,No,Si
14032,2019,257800801,5,2578,8,1,1,0,4,2,2,0,4,Si,No
14033,2019,257819501,5,2578,195,1,2,0,0,2,1,0,0,No,No
14034,2019,257823201,7,2578,232,1,2,0,0,2,1,0,0,No,No
14035,2019,257901802,3,2579,18,2,2,0,0,2,1,0,0,No,No
14036,2019,257909201,3,2579,92,1,1,6,10,1,1,6,10,Si,Si
14037,2019,257909201,4,2579,92,1,1,3,10,2,2,3,10,Si,No
14038,2019,258000201,5,2580,2,1,2,0,0,2,1,0,0,No,No
14039,2019,258003501,3,2580,35,1,2,0,0,1,1,0,0,No,Si
14040,2019,258003501,4,2580,35,1,2,0,0,2,2,0,0,No,No
14041,2019,258006701,2,2580,67,1,2,0,0,2,1,0,0,No,No
14042,2019,258101201,3,2581,12,1,2,0,0,2,1,0,0,No,No
14043,2019,258106301,6,2581,63,1,2,0,0,2,1,0,0,No,No
14044,2019,258106302,3,2581,63,2,1,3,5,1,1,3,5,Si,Si
14045,2019,258106302,4,2581,63,2,2,0,0,2,2,0,0,No,No
14046,2019,258109301,3,2581,93,1,1,0,5,2,1,0,5,Si,No
14047,2019,258123201,4,2581,232,1,2,0,0,2,1,0,0,No,No
14048,2019,258417901,4,2584,179,1,2,0,0,2,1,0,0,No,No
14049,2019,258504201,3,2585,42,1,1,0,8,2,1,0,8,Si,No
14050,2019,258505101,4,2585,51,1,1,0,7,2,1,0,7,Si,No
14051,2019,258516301,7,2585,163,1,1,0,6,2,1,0,6,Si,No
14052,2019,258519301,4,2585,193,1,1,1,7,2,1,1,7,Si,No
14053,2019,258603701,2,2586,37,1,2,0,0,2,1,0,0,No,No
14054,2019,258605201,5,2586,52,1,2,0,0,2,1,0,0,No,No
14055,2019,258612501,2,2586,125,1,2,0,0,2,1,0,0,No,No
14056,2019,258615101,3,2586,151,1,2,0,0,1,1,0,0,No,Si
14057,2019,258615101,4,2586,151,1,2,0,0,2,2,0,0,No,No
14058,2019,258615601,6,2586,156,1,2,0,0,2,1,0,0,No,No
14059,2019,258706301,3,2587,63,1,1,0,6,1,1,0,6,Si,Si
14060,2019,258706301,4,2587,63,1,1,0,6,2,2,0,6,Si,No
14061,2019,258711901,4,2587,119,1,1,4,3,1,1,4,3,Si,Si
14062,2019,258711901,5,2587,119,1,1,3,3,2,2,3,3,Si,No
14063,2019,258713801,4,2587,138,1,2,0,0,2,1,0,0,No,No
14064,2019,258801201,4,2588,12,1,2,0,0,2,1,0,0,No,No
14065,2019,258811001,3,2588,110,1,2,0,0,2,1,0,0,No,No
14066,2019,258811002,3,2588,110,2,1,0,4,2,1,0,4,Si,No
14067,2019,258908801,5,2589,88,1,1,3,8,1,1,3,8,Si,Si
14068,2019,258908801,6,2589,88,1,1,1,8,2,2,1,8,Si,No
14069,2019,259001602,3,2590,16,2,1,3,7,1,1,3,7,Si,Si
14070,2019,259001602,4,2590,16,2,1,3,7,1,2,3,7,Si,Si
14071,2019,259001602,5,2590,16,2,1,2,7,2,3,2,7,Si,No
14072,2019,259004101,4,2590,41,1,1,2,6,2,1,2,6,Si,No
14073,2019,259006901,3,2590,69,1,1,0,7,1,1,0,7,Si,Si
14074,2019,259006901,6,2590,69,1,1,5,7,2,2,5,7,Si,No
14075,2019,259010301,3,2590,103,1,1,1,7,1,1,1,7,Si,Si
14076,2019,259010301,4,2590,103,1,1,0,7,2,2,0,7,Si,No
14077,2019,259103201,6,2591,32,1,1,3,0,1,1,3,0,Si,Si
14078,2019,259103201,7,2591,32,1,1,1,0,2,2,1,0,Si,No
14079,2019,259113401,4,2591,134,1,1,1,0,2,1,1,0,Si,No
14080,2019,259117401,4,2591,174,1,2,0,0,2,1,0,0,No,No
14081,2019,259200602,3,2592,6,2,1,2,5,1,1,2,5,Si,Si
14082,2019,259200602,4,2592,6,2,1,1,5,2,2,1,5,Si,No
14083,2019,259200603,2,2592,6,3,1,3,5,2,1,3,5,Si,No
14084,2019,259200701,6,2592,7,1,1,0,7,1,1,0,7,Si,Si
14085,2019,259200701,11,2592,7,1,2,0,0,2,2,0,0,No,No
14086,2019,259217201,3,2592,172,1,1,0,5,2,1,0,5,Si,No
14087,2019,259305701,4,2593,57,1,2,0,0,1,1,0,0,No,Si
14088,2019,259305701,5,2593,57,1,1,1,8,2,2,1,8,Si,No
14089,2019,259309101,6,2593,91,1,1,4,8,1,1,4,8,Si,Si
14090,2019,259309101,7,2593,91,1,1,2,8,2,2,2,8,Si,No
14091,2019,259310801,2,2593,108,1,1,0,7,2,1,0,7,Si,No
14092,2019,259315401,3,2593,154,1,2,0,0,2,1,0,0,No,No
14093,2019,259316501,4,2593,165,1,1,1,0,1,1,1,0,Si,Si
14094,2019,259316501,5,2593,165,1,2,0,0,2,2,0,0,No,No
14095,2019,259317601,3,2593,176,1,1,0,7,1,1,0,7,Si,Si
14096,2019,259317601,5,2593,176,1,2,0,0,2,2,0,0,No,No
14097,2019,259513401,5,2595,134,1,1,2,7,1,1,2,7,Si,Si
14098,2019,259513401,6,2595,134,1,1,0,7,2,2,0,7,Si,No
14099,2019,259601101,6,2596,11,1,2,0,0,2,1,0,0,No,No
14100,2019,259602501,4,2596,25,1,1,4,5,2,1,4,5,Si,No
14101,2019,259603401,2,2596,34,1,1,3,5,1,1,3,5,Si,Si
14102,2019,259603401,3,2596,34,1,2,0,0,2,2,0,0,No,No
14103,2019,259608701,4,2596,87,1,1,1,5,2,1,1,5,Si,No
14104,2019,259609501,4,2596,95,1,1,1,5,2,1,1,5,Si,No
14105,2019,259706701,3,2597,67,1,1,2,7,1,1,2,7,Si,Si
14106,2019,259706701,4,2597,67,1,1,0,7,2,2,0,7,Si,No
14107,2019,259710101,3,2597,101,1,1,1,7,2,1,1,7,Si,No
14108,2019,259714401,3,2597,144,1,1,1,7,1,1,1,7,Si,Si
14109,2019,259714401,4,2597,144,1,1,1,7,2,2,1,7,Si,No
14110,2019,259806801,4,2598,68,1,1,6,5,2,1,6,5,Si,No
14111,2019,259809201,5,2598,92,1,2,0,0,2,1,0,0,No,No
14112,2019,259904401,9,2599,44,1,1,0,6,2,1,0,6,Si,No
14113,2019,259907501,4,2599,75,1,2,0,0,2,1,0,0,No,No
14114,2019,259909701,4,2599,97,1,2,0,0,2,1,0,0,No,No
14115,2019,260008101,5,2600,81,1,1,4,5,1,1,4,5,Si,Si
14116,2019,260008101,6,2600,81,1,1,3,5,2,2,3,5,Si,No
14117,2019,260009301,3,2600,93,1,1,3,5,1,1,3,5,Si,Si
14118,2019,260009301,4,2600,93,1,1,0,5,2,2,0,5,Si,No
14119,2019,260013401,3,2600,134,1,2,0,0,1,1,0,0,No,Si
14120,2019,260013401,4,2600,134,1,2,0,0,2,2,0,0,No,No
14121,2019,260102101,3,2601,21,1,2,0,0,2,1,0,0,No,No
14122,2019,260104301,3,2601,43,1,2,0,0,1,1,0,0,No,Si
14123,2019,260104301,5,2601,43,1,2,0,0,2,2,0,0,No,No
14124,2019,260105901,4,2601,59,1,2,0,0,2,1,0,0,No,No
14125,2019,260108501,4,2601,85,1,2,0,0,2,1,0,0,No,No
14126,2019,260204701,3,2602,47,1,1,2,0,2,1,2,0,Si,No
14127,2019,260205701,3,2602,57,1,2,0,0,1,1,0,0,No,Si
14128,2019,260205701,4,2602,57,1,2,0,0,1,2,0,0,No,Si
14129,2019,260205701,8,2602,57,1,1,4,4,2,3,4,4,Si,No
14130,2019,260307501,4,2603,75,1,1,4,6,2,1,4,6,Si,No
14131,2019,260310201,3,2603,102,1,2,0,0,2,1,0,0,No,No
14132,2019,260316501,4,2603,165,1,1,1,6,1,1,1,6,Si,Si
14133,2019,260316501,5,2603,165,1,1,1,6,1,2,1,6,Si,Si
14134,2019,260316501,6,2603,165,1,2,0,0,2,3,0,0,No,No
14135,2019,260500501,3,2605,5,1,1,0,8,2,1,0,8,Si,No
14136,2019,260504101,3,2605,41,1,2,0,0,2,1,0,0,No,No
14137,2019,260505801,4,2605,58,1,1,4,8,1,1,4,8,Si,Si
14138,2019,260505801,5,2605,58,1,1,1,8,2,2,1,8,Si,No
14139,2019,260600101,4,2606,1,1,2,0,0,2,1,0,0,No,No
14140,2019,260606001,3,2606,60,1,1,4,8,2,1,4,8,Si,No
14141,2019,260609101,4,2606,91,1,2,0,0,1,1,0,0,No,Si
14142,2019,260609101,5,2606,91,1,1,0,8,2,2,0,8,Si,No
14143,2019,260706701,4,2607,67,1,1,6,0,1,1,6,0,Si,Si
14144,2019,260706701,5,2607,67,1,1,4,0,2,2,4,0,Si,No
14145,2019,260707801,5,2607,78,1,1,0,8,2,1,0,8,Si,No
14146,2019,260709601,4,2607,96,1,2,0,0,2,1,0,0,No,No
14147,2019,260807601,8,2608,76,1,1,0,9,2,1,0,9,Si,No
14148,2019,260813901,3,2608,139,1,1,0,9,2,1,0,9,Si,No
14149,2019,260818201,4,2608,182,1,1,1,9,2,1,1,9,Si,No
14150,2019,260818801,3,2608,188,1,1,0,9,2,1,0,9,Si,No
14151,2019,260913401,4,2609,134,1,1,0,6,2,1,0,6,Si,No
14152,2019,261000501,10,2610,5,1,1,4,0,2,1,4,0,Si,No
14153,2019,261002101,4,2610,21,1,1,3,5,2,1,3,5,Si,No
14154,2019,261009101,3,2610,91,1,1,0,5,2,1,0,5,Si,No
14155,2019,261010301,2,2610,103,1,1,3,5,2,1,3,5,Si,No
14156,2019,261101701,4,2611,17,1,1,1,9,2,1,1,9,Si,No
14157,2019,261105101,3,2611,51,1,1,4,7,2,1,4,7,Si,No
14158,2019,261105301,2,2611,53,1,1,2,6,1,1,2,6,Si,Si
14159,2019,261105301,3,2611,53,1,1,0,9,2,2,0,9,Si,No
14160,2019,261109901,4,2611,99,1,1,0,9,2,1,0,9,Si,No
14161,2019,261200201,4,2612,2,1,1,3,8,2,1,3,8,Si,No
14162,2019,261202701,3,2612,27,1,1,3,8,1,1,3,8,Si,Si
14163,2019,261202701,4,2612,27,1,1,2,8,2,2,2,8,Si,No
14164,2019,261202801,3,2612,28,1,1,2,8,2,1,2,8,Si,No
14165,2019,261202802,3,2612,28,2,1,2,8,2,1,2,8,Si,No
14166,2019,261212201,4,2612,122,1,1,2,3,1,1,2,3,Si,Si
14167,2019,261212201,5,2612,122,1,1,2,4,2,2,2,4,Si,No
14168,2019,261215501,3,2612,155,1,1,0,3,2,1,0,3,Si,No
14169,2019,261301301,3,2613,13,1,1,2,6,2,1,2,6,Si,No
14170,2019,261303401,5,2613,34,1,1,0,5,2,1,0,5,Si,No
14171,2019,261312301,3,2613,123,1,2,0,0,2,1,0,0,No,No
14172,2019,261411101,5,2614,111,1,2,0,0,2,1,0,0,No,No
14173,2019,261412601,6,2614,126,1,1,4,6,2,1,4,6,Si,No
14174,2019,261505701,5,2615,57,1,1,0,9,2,1,0,9,Si,No
14175,2019,261505901,4,2615,59,1,1,3,0,1,1,3,0,Si,Si
14176,2019,261505901,7,2615,59,1,1,2,0,1,2,2,0,Si,Si
14177,2019,261505901,8,2615,59,1,1,2,0,2,3,2,0,Si,No
14178,2019,261507701,3,2615,77,1,1,1,6,2,1,1,6,Si,No
14179,2019,261509201,3,2615,92,1,1,0,9,2,1,0,9,Si,No
14180,2019,261602601,7,2616,26,1,1,2,9,2,1,2,9,Si,No
14181,2019,261700101,4,2617,1,1,1,98,98,1,1,No sabe,No sabe,Si,Si
14182,2019,261700101,7,2617,1,1,1,2,0,2,2,2,0,Si,No
14183,2019,261707501,5,2617,75,1,1,1,7,1,1,1,7,Si,Si
14184,2019,261707501,6,2617,75,1,1,0,7,2,2,0,7,Si,No
14185,2019,261707801,4,2617,78,1,1,5,7,2,1,5,7,Si,No
14186,2019,261710801,4,2617,108,1,1,0,6,2,1,0,6,Si,No
14187,2019,261710901,3,2617,109,1,1,0,7,2,1,0,7,Si,No
14188,2019,261802401,3,2618,24,1,1,3,6,1,1,3,6,Si,Si
14189,2019,261802401,4,2618,24,1,1,1,5,1,2,1,5,Si,Si
14190,2019,261802401,5,2618,24,1,1,5,5,2,3,5,5,Si,No
14191,2019,261807001,5,2618,70,1,1,1,0,2,1,1,0,Si,No
14192,2019,261907301,3,2619,73,1,1,1,4,2,1,1,4,Si,No
14193,2019,261908501,3,2619,85,1,1,1,4,2,1,1,4,Si,No
14194,2019,262000101,3,2620,1,1,1,3,8,1,1,3,8,Si,Si
14195,2019,262000101,4,2620,1,1,1,0,8,2,2,0,8,Si,No
14196,2019,262011501,4,2620,115,1,1,2,8,2,1,2,8,Si,No
14197,2019,262011502,5,2620,115,2,1,3,8,1,1,3,8,Si,Si
14198,2019,262011502,6,2620,115,2,1,1,8,1,2,1,8,Si,Si
14199,2019,262011502,7,2620,115,2,1,0,8,2,3,0,8,Si,No
14200,2019,262101601,6,2621,16,1,1,0,5,2,1,0,5,Si,No
14201,2019,262107901,8,2621,79,1,1,1,5,1,1,1,5,Si,Si
14202,2019,262107901,10,2621,79,1,1,3,5,2,2,3,5,Si,No
14203,2019,262110801,4,2621,108,1,1,3,5,1,1,3,5,Si,Si
14204,2019,262110801,5,2621,108,1,1,3,5,2,2,3,5,Si,No
14205,2019,262113701,4,2621,137,1,1,3,4,2,1,3,4,Si,No
14206,2019,262201901,4,2622,19,1,1,5,5,1,1,5,5,Si,Si
14207,2019,262201901,5,2622,19,1,1,0,8,2,2,0,8,Si,No
14208,2019,262205401,4,2622,54,1,1,4,5,2,1,4,5,Si,No
14209,2019,262207501,5,2622,75,1,1,0,5,1,1,0,5,Si,Si
14210,2019,262207501,7,2622,75,1,1,5,5,2,2,5,5,Si,No
14211,2019,262208701,4,2622,87,1,1,1,4,2,1,1,4,Si,No
14212,2019,262209102,3,2622,91,2,1,1,5,1,1,1,5,Si,Si
14213,2019,262209102,4,2622,91,2,1,1,5,2,2,1,5,Si,No
14214,2019,262209104,4,2622,91,4,1,2,5,2,1,2,5,Si,No
14215,2019,262210301,4,2622,103,1,1,1,4,2,1,1,4,Si,No
14216,2019,262305301,4,2623,53,1,1,1,5,2,1,1,5,Si,No
14217,2019,262307101,3,2623,71,1,1,6,6,1,1,6,6,Si,Si
14218,2019,262307101,4,2623,71,1,1,3,6,2,2,3,6,Si,No
14219,2019,262310701,3,2623,107,1,1,5,6,1,1,5,6,Si,Si
14220,2019,262310701,4,2623,107,1,1,3,6,2,2,3,6,Si,No
14221,2019,262312401,2,2623,124,1,1,4,6,1,1,4,6,Si,Si
14222,2019,262312401,3,2623,124,1,2,0,0,2,2,0,0,No,No
14223,2019,262400301,2,2624,3,1,1,3,0,1,1,3,0,Si,Si
14224,2019,262400301,3,2624,3,1,1,0,6,2,2,0,6,Si,No
14225,2019,262400401,3,2624,4,1,1,1,6,2,1,1,6,Si,No
14226,2019,262400402,3,2624,4,2,1,3,6,2,1,3,6,Si,No
14227,2019,262402501,6,2624,25,1,1,0,5,2,1,0,5,Si,No
14228,2019,262407403,3,2624,74,3,1,1,4,2,1,1,4,Si,No
14229,2019,262500201,6,2625,2,1,1,3,9,1,1,3,9,Si,Si
14230,2019,262500201,7,2625,2,1,1,1,9,2,2,1,9,Si,No
14231,2019,262510101,3,2625,101,1,1,1,9,2,1,1,9,Si,No
14232,2019,262515101,5,2625,151,1,1,4,9,1,1,4,9,Si,Si
14233,2019,262515101,6,2625,151,1,1,1,9,1,2,1,9,Si,Si
14234,2019,262515101,7,2625,151,1,1,0,9,2,3,0,9,Si,No
14235,2019,262515501,4,2625,155,1,1,4,9,2,1,4,9,Si,No
14236,2019,262517701,3,2625,177,1,1,2,9,1,1,2,9,Si,Si
14237,2019,262517701,4,2625,177,1,1,2,9,2,2,2,9,Si,No
14238,2019,262520001,3,2625,200,1,1,1,9,1,1,1,9,Si,Si
14239,2019,262520001,4,2625,200,1,1,1,9,2,2,1,9,Si,No
14240,2019,262603301,5,2626,33,1,1,1,9,2,1,1,9,Si,No
14241,2019,262604001,4,2626,40,1,1,1,9,2,1,1,9,Si,No
14242,2019,262611301,5,2626,113,1,1,1,9,2,1,1,9,Si,No
14243,2019,262615301,3,2626,153,1,1,0,9,1,1,0,9,Si,Si
14244,2019,262615301,5,2626,153,1,2,0,0,2,2,0,0,No,No
14245,2019,262615801,4,2626,158,1,1,1,9,2,1,1,9,Si,No
14246,2019,262615901,2,2626,159,1,1,1,9,1,1,1,9,Si,Si
14247,2019,262615901,3,2626,159,1,1,0,9,2,2,0,9,Si,No
14248,2019,262703101,7,2627,31,1,1,0,4,2,1,0,4,Si,No
14249,2019,262704401,2,2627,44,1,1,2,5,1,1,2,5,Si,Si
14250,2019,262704401,3,2627,44,1,1,0,4,2,2,0,4,Si,No
14251,2019,262705501,4,2627,55,1,1,2,3,2,1,2,3,Si,No
14252,2019,262708902,5,2627,89,2,1,3,0,2,1,3,0,Si,No
14253,2019,262708903,4,2627,89,3,1,6,4,2,1,6,4,Si,No
14254,2019,262710801,3,2627,108,1,1,4,4,1,1,4,4,Si,Si
14255,2019,262710801,4,2627,108,1,1,1,4,2,2,1,4,Si,No
14256,2019,262801101,4,2628,11,1,1,1,9,1,1,1,9,Si,Si
14257,2019,262801101,5,2628,11,1,1,1,9,2,2,1,9,Si,No
14258,2019,262805601,5,2628,56,1,1,2,8,2,1,2,8,Si,No
14259,2019,262806701,4,2628,67,1,1,1,8,2,1,1,8,Si,No
14260,2019,262806901,4,2628,69,1,1,0,8,2,1,0,8,Si,No
14261,2019,262906201,5,2629,62,1,1,3,6,2,1,3,6,Si,No
14262,2019,262906801,4,2629,68,1,1,2,5,2,1,2,5,Si,No
14263,2019,262911401,3,2629,114,1,1,0,6,2,1,0,6,Si,No
