,PS_VL-ID1-anho,PS_VL-HHID-identificacion_cuestionario_del_hogar,PS_VL-HVIDX-numero_de_orden_en_el_hogar,PS_VL-QHCLUSTER-conglomerado,PS_VL-QHNUMBER-vivienda_seleccionada,PS_VL-QHHOME-hogar_seleccionado,PS_VL-PS102_1A-hace_cuanto_tiempo_es_beneficiario:_anhos,PS_VL-PS102_1M-hace_cuanto_tiempo_es_beneficiario:_meses,PS_VL-PS102_1S-alguien_mas_es_beneficiario,PS_VL-PS4-numero_de_orden,PS_VL-PS102_1A-hace_cuanto_tiempo_es_beneficiario:_anhos_LABEL,PS_VL-PS102_1M-hace_cuanto_tiempo_es_beneficiario:_meses_LABEL,PS_VL-PS102_1S-alguien_mas_es_beneficiario_LABEL
7274,2019,250206801,3,2502,68,1,0,3,1,2,0,3,Si
7275,2019,250206801,4,2502,68,1,0,3,1,3,0,3,Si
7276,2019,250206801,5,2502,68,1,0,3,2,4,0,3,No
7277,2019,250212901,4,2502,129,1,5,0,2,1,5,0,No
7278,2019,250302401,4,2503,24,1,1,8,2,1,1,8,No
7279,2019,250310001,3,2503,100,1,5,8,1,1,5,8,Si
7280,2019,250310001,4,2503,100,1,5,8,2,2,5,8,No
7281,2019,250311401,5,2503,114,1,1,8,2,1,1,8,No
7282,2019,250314001,6,2503,140,1,0,1,2,1,0,1,No
7283,2019,250408101,7,2504,81,1,11,10,1,1,11,10,Si
7284,2019,250408101,8,2504,81,1,7,10,1,2,7,10,Si
7285,2019,250408101,9,2504,81,1,1,6,1,3,1,6,Si
7286,2019,250408101,12,2504,81,1,1,6,2,4,1,6,No
7287,2019,250410401,1,2504,104,1,10,0,2,1,10,0,No
7288,2019,250414201,3,2504,142,1,5,1,2,1,5,1,No
7289,2019,250414202,3,2504,142,2,0,9,1,1,0,9,Si
7290,2019,250414202,4,2504,142,2,0,9,2,2,0,9,No
7291,2019,250505701,3,2505,57,1,2,8,1,1,2,8,Si
7292,2019,250505701,4,2505,57,1,2,8,2,2,2,8,No
7293,2019,250611601,4,2506,116,1,2,6,1,1,2,6,Si
7294,2019,250611601,5,2506,116,1,0,9,2,2,0,9,No
7295,2019,250617301,3,2506,173,1,0,2,2,1,0,2,No
7296,2019,250714002,3,2507,140,2,1,0,2,1,1,0,No
7297,2019,250714401,3,2507,144,1,6,5,1,1,6,5,Si
7298,2019,250714401,4,2507,144,1,3,5,2,2,3,5,No
7299,2019,250801101,3,2508,11,1,0,1,2,1,0,1,No
7300,2019,250813001,1,2508,130,1,3,6,2,1,3,6,No
7301,2019,250901101,3,2509,11,1,1,5,1,1,1,5,Si
7302,2019,250901101,4,2509,11,1,1,5,2,2,1,5,No
7303,2019,250905801,6,2509,58,1,0,1,2,1,0,1,No
7304,2019,250907102,3,2509,71,2,5,10,1,1,5,10,Si
7305,2019,250907102,4,2509,71,2,5,10,2,2,5,10,No
7306,2019,250907702,3,2509,77,2,3,0,2,1,3,0,No
7307,2019,250910402,4,2509,104,2,3,9,1,1,3,9,Si
7308,2019,250910402,5,2509,104,2,3,9,1,2,3,9,Si
7309,2019,250910402,6,2509,104,2,3,9,2,3,3,9,No
7310,2019,251002901,3,2510,29,1,0,3,2,1,0,3,No
7311,2019,251006801,5,2510,68,1,5,5,2,1,5,5,No
7312,2019,251011601,7,2510,116,1,1,5,2,1,1,5,No
7313,2019,251012801,3,2510,128,1,3,5,2,1,3,5,No
7314,2019,251014201,4,2510,142,1,5,8,1,1,5,8,Si
7315,2019,251014201,5,2510,142,1,3,8,2,2,3,8,No
7316,2019,251803301,6,2518,33,1,0,3,1,1,0,3,Si
7317,2019,251803301,7,2518,33,1,0,3,1,2,0,3,Si
7318,2019,251803301,8,2518,33,1,0,3,1,3,0,3,Si
7319,2019,251803301,9,2518,33,1,0,3,1,4,0,3,Si
7320,2019,251803301,11,2518,33,1,0,3,2,5,0,3,No
7321,2019,251810201,2,2518,102,1,0,3,1,1,0,3,Si
7322,2019,251810201,4,2518,102,1,0,3,2,2,0,3,No
7323,2019,251816001,3,2518,160,1,10,9,1,1,10,9,Si
7324,2019,251816001,4,2518,160,1,6,9,1,2,6,9,Si
7325,2019,251816001,5,2518,160,1,1,0,2,3,1,0,No
7326,2019,252003001,4,2520,30,1,7,8,2,1,7,8,No
7327,2019,252003202,3,2520,32,2,0,3,1,1,0,3,Si
7328,2019,252003202,4,2520,32,2,1,9,2,2,1,9,No
7329,2019,252007901,3,2520,79,1,1,9,2,1,1,9,No
7330,2019,252008101,4,2520,81,1,0,6,2,1,0,6,No
7331,2019,252209801,2,2522,98,1,1,6,1,1,1,6,Si
7332,2019,252209801,3,2522,98,1,1,6,2,2,1,6,No
7333,2019,252217601,3,2522,176,1,8,10,2,1,8,10,No
7334,2019,252310602,3,2523,106,2,0,7,2,1,0,7,No
7335,2019,252311701,5,2523,117,1,2,1,1,1,2,1,Si
7336,2019,252311701,6,2523,117,1,0,1,2,2,0,1,No
7337,2019,252406201,3,2524,62,1,9,0,2,1,9,0,No
7338,2019,252416801,3,2524,168,1,4,7,2,1,4,7,No
7339,2019,252813601,3,2528,136,1,5,0,1,1,5,0,Si
7340,2019,252813601,4,2528,136,1,6,0,1,2,6,0,Si
7341,2019,252813601,8,2528,136,1,1,0,2,3,1,0,No
7342,2019,253004001,6,2530,40,1,0,3,2,1,0,3,No
7343,2019,253007901,4,2530,79,1,7,9,1,1,7,9,Si
7344,2019,253007901,5,2530,79,1,0,6,2,2,0,6,No
7345,2019,253011501,1,2530,115,1,1,6,1,1,1,6,Si
7346,2019,253011501,2,2530,115,1,1,6,2,2,1,6,No
7347,2019,253011502,2,2530,115,2,3,10,1,1,3,10,Si
7348,2019,253011502,3,2530,115,2,3,10,1,2,3,10,Si
7349,2019,253011502,5,2530,115,2,1,10,1,3,1,10,Si
7350,2019,253011502,6,2530,115,2,0,10,2,4,0,10,No
7351,2019,253102501,4,2531,25,1,0,10,2,1,0,10,No
7352,2019,253102502,3,2531,25,2,1,9,2,1,1,9,No
7353,2019,253309901,3,2533,99,1,1,6,1,1,1,6,Si
7354,2019,253309901,4,2533,99,1,1,6,2,2,1,6,No
7355,2019,253404801,5,2534,48,1,1,6,2,1,1,6,No
7356,2019,253502201,2,2535,22,1,4,8,2,1,4,8,No
7357,2019,254007401,3,2540,74,1,5,7,2,1,5,7,No
7358,2019,254024101,7,2540,241,1,0,1,2,1,0,1,No
7359,2019,254510801,10,2545,108,1,1,10,2,1,1,10,No
7360,2019,254609501,6,2546,95,1,1,4,1,1,1,4,Si
7361,2019,254609501,8,2546,95,1,1,4,2,2,1,4,No
7362,2019,255204401,1,2552,44,1,2,9,2,1,2,9,No
7363,2019,255411301,1,2554,113,1,5,0,2,1,5,0,No
7364,2019,255411701,4,2554,117,1,0,10,2,1,0,10,No
7365,2019,255501601,3,2555,16,1,1,9,2,1,1,9,No
7366,2019,255512401,3,2555,124,1,1,6,2,1,1,6,No
7367,2019,256109801,5,2561,98,1,7,11,2,1,7,11,No
7368,2019,256110001,1,2561,100,1,20,11,2,1,20,11,No
7369,2019,257405101,4,2574,51,1,1,5,2,1,1,5,No
7370,2019,257819501,4,2578,195,1,2,0,1,1,2,0,Si
7371,2019,257819501,5,2578,195,1,2,6,1,2,2,6,Si
7372,2019,257819501,6,2578,195,1,0,4,2,3,0,4,No
7373,2019,258502601,5,2585,26,1,11,10,2,1,11,10,No
7374,2019,258601901,3,2586,19,1,0,6,1,1,0,6,Si
7375,2019,258601901,4,2586,19,1,0,6,2,2,0,6,No
7376,2019,258709801,6,2587,98,1,0,5,2,1,0,5,No
7377,2019,258711901,3,2587,119,1,11,8,1,1,11,8,Si
7378,2019,258711901,4,2587,119,1,11,8,1,2,11,8,Si
7379,2019,258711901,5,2587,119,1,9,8,2,3,9,8,No
7380,2019,258801101,3,2588,11,1,1,4,2,1,1,4,No
7381,2019,258801201,5,2588,12,1,1,7,2,1,1,7,No
7382,2019,258810901,3,2588,109,1,1,7,2,1,1,7,No
7383,2019,258811001,3,2588,110,1,2,6,2,1,2,6,No
7384,2019,258811002,3,2588,110,2,10,6,2,1,10,6,No
7385,2019,258813601,3,2588,136,1,1,4,1,1,1,4,Si
7386,2019,258813601,4,2588,136,1,0,5,2,2,0,5,No
7387,2019,259010301,3,2590,103,1,2,0,1,1,2,0,Si
7388,2019,259010301,4,2590,103,1,1,6,2,2,1,6,No
7389,2019,259200602,3,2592,6,2,5,8,1,1,5,8,Si
7390,2019,259200602,4,2592,6,2,3,8,2,2,3,8,No
7391,2019,259200701,6,2592,7,1,0,7,1,1,0,7,Si
7392,2019,259200701,7,2592,7,1,0,7,2,2,0,7,No
7393,2019,259310801,2,2593,108,1,2,0,2,1,2,0,No
7394,2019,259315401,4,2593,154,1,1,4,2,1,1,4,No
7395,2019,259316501,4,2593,165,1,7,0,1,1,7,0,Si
7396,2019,259316501,5,2593,165,1,4,0,2,2,4,0,No
7397,2019,259317601,3,2593,176,1,3,10,1,1,3,10,Si
7398,2019,259317601,4,2593,176,1,1,10,2,2,1,10,No
7399,2019,259502701,6,2595,27,1,1,0,2,1,1,0,No
7400,2019,259506501,3,2595,65,1,3,0,1,1,3,0,Si
7401,2019,259506501,4,2595,65,1,4,9,1,2,4,9,Si
7402,2019,259506501,5,2595,65,1,4,9,2,3,4,9,No
7403,2019,259601101,6,2596,11,1,4,0,2,1,4,0,No
7404,2019,259603401,3,2596,34,1,1,0,2,1,1,0,No
7405,2019,259603501,3,2596,35,1,0,4,2,1,0,4,No
7406,2019,259608701,4,2596,87,1,8,7,1,1,8,7,Si
7407,2019,259608701,6,2596,87,1,4,2,2,2,4,2,No
7408,2019,259914901,3,2599,149,1,0,2,2,1,0,2,No
7409,2019,259917901,5,2599,179,1,0,11,2,1,0,11,No
7410,2019,260003701,3,2600,37,1,7,6,1,1,7,6,Si
7411,2019,260003701,5,2600,37,1,0,6,2,2,0,6,No
7412,2019,260203901,5,2602,39,1,3,0,2,1,3,0,No
7413,2019,260204701,4,2602,47,1,1,6,2,1,1,6,No
7414,2019,260310201,3,2603,102,1,2,6,1,1,2,6,Si
7415,2019,260310201,4,2603,102,1,2,6,2,2,2,6,No
7416,2019,260606001,2,2606,60,1,0,1,1,1,0,1,Si
7417,2019,260606001,3,2606,60,1,0,1,1,2,0,1,Si
7418,2019,260606001,4,2606,60,1,0,1,1,3,0,1,Si
7419,2019,260606001,5,2606,60,1,0,1,2,4,0,1,No
7420,2019,260609101,4,2606,91,1,10,10,1,1,10,10,Si
7421,2019,260609101,5,2606,91,1,3,10,2,2,3,10,No
7422,2019,260702901,7,2607,29,1,1,0,2,1,1,0,No
7423,2019,260703701,4,2607,37,1,2,7,1,1,2,7,Si
7424,2019,260703701,6,2607,37,1,0,1,2,2,0,1,No
7425,2019,260706701,4,2607,67,1,6,6,1,1,6,6,Si
7426,2019,260706701,5,2607,67,1,4,6,1,2,4,6,Si
7427,2019,260706701,6,2607,67,1,1,0,2,3,1,0,No
7428,2019,260707801,5,2607,78,1,3,8,1,1,3,8,Si
7429,2019,260707801,6,2607,78,1,1,8,2,2,1,8,No
7430,2019,260909901,3,2609,99,1,5,6,1,1,5,6,Si
7431,2019,260909901,4,2609,99,1,0,3,2,2,0,3,No
7432,2019,261000501,5,2610,5,1,1,0,2,1,1,0,No
7433,2019,261002101,4,2610,21,1,4,5,1,1,4,5,Si
7434,2019,261002101,5,2610,21,1,2,3,2,2,2,3,No
7435,2019,261006601,3,2610,66,1,0,2,2,1,0,2,No
7436,2019,261008701,4,2610,87,1,0,6,2,1,0,6,No
7437,2019,261202802,3,2612,28,2,8,0,1,1,8,0,Si
7438,2019,261202802,4,2612,28,2,3,10,2,2,3,10,No
7439,2019,261202803,2,2612,28,3,0,7,1,1,0,7,Si
7440,2019,261202803,3,2612,28,3,0,7,2,2,0,7,No
7441,2019,261500601,4,2615,6,1,0,1,2,1,0,1,No
7442,2019,261707501,6,2617,75,1,3,9,2,1,3,9,No
7443,2019,261802401,3,2618,24,1,1,5,1,1,1,5,Si
7444,2019,261802401,4,2618,24,1,1,5,2,2,1,5,No
7445,2019,261903001,5,2619,30,1,1,7,2,1,1,7,No
7446,2019,261907301,4,2619,73,1,1,7,2,1,1,7,No
7447,2019,261908501,3,2619,85,1,2,3,2,1,2,3,No
7448,2019,262110801,3,2621,108,1,2,8,2,1,2,8,No
7449,2019,262112501,3,2621,125,1,0,1,2,1,0,1,No
7450,2019,262113701,4,2621,137,1,6,0,1,1,6,0,Si
7451,2019,262113701,5,2621,137,1,3,0,2,2,3,0,No
7452,2019,262201901,5,2622,19,1,4,7,2,1,4,7,No
7453,2019,262207501,8,2622,75,1,0,1,2,1,0,1,No
7454,2019,262209102,3,2622,91,2,2,5,1,1,2,5,Si
7455,2019,262209102,4,2622,91,2,2,5,2,2,2,5,No
7456,2019,262210301,4,2622,103,1,0,7,2,1,0,7,No
7457,2019,262402501,6,2624,25,1,3,0,2,1,3,0,No
7458,2019,262404501,2,2624,45,1,10,8,2,1,10,8,No
7459,2019,262407403,3,2624,74,3,2,0,2,1,2,0,No
7460,2019,262410501,4,2624,105,1,0,4,2,1,0,4,No
7461,2019,262500201,7,2625,2,1,2,0,2,1,2,0,No
7462,2019,262519701,3,2625,197,1,0,6,2,1,0,6,No
7463,2019,262520001,5,2625,200,1,1,10,1,1,1,10,Si
7464,2019,262520001,6,2625,200,1,0,10,2,2,0,10,No
7465,2019,262603301,5,2626,33,1,4,0,2,1,4,0,No
7466,2019,262604001,4,2626,40,1,1,0,2,1,1,0,No
7467,2019,262611301,5,2626,113,1,4,6,1,1,4,6,Si
7468,2019,262611301,6,2626,113,1,1,6,2,2,1,6,No
7469,2019,262701001,6,2627,10,1,2,0,2,1,2,0,No
7470,2019,262704401,2,2627,44,1,5,0,1,1,5,0,Si
7471,2019,262704401,3,2627,44,1,1,0,2,2,1,0,No
7472,2019,262705501,4,2627,55,1,5,0,2,1,5,0,No
7473,2019,262903202,3,2629,32,2,1,0,2,1,1,0,No
7474,2019,263005101,5,2630,51,1,4,0,2,1,4,0,No
7475,2019,263012501,3,2630,125,1,2,11,2,1,2,11,No
7476,2019,263013201,3,2630,132,1,0,11,2,1,0,11,No
7477,2019,263016601,4,2630,166,1,4,11,2,1,4,11,No
7478,2019,263106001,4,2631,60,1,3,5,2,1,3,5,No
7479,2019,263106201,6,2631,62,1,2,2,2,1,2,2,No
7480,2019,263109501,2,2631,95,1,4,5,2,1,4,5,No
7481,2019,263110201,5,2631,102,1,2,2,1,1,2,2,Si
7482,2019,263110201,6,2631,102,1,0,2,2,2,0,2,No
7483,2019,263202201,4,2632,22,1,0,6,2,1,0,6,No
7484,2019,263204701,5,2632,47,1,0,7,2,1,0,7,No
7485,2019,263209701,3,2632,97,1,3,0,2,1,3,0,No
7486,2019,263209801,3,2632,98,1,3,0,2,1,3,0,No
7487,2019,263213801,6,2632,138,1,4,0,2,1,4,0,No
7488,2019,263215601,5,2632,156,1,3,0,2,1,3,0,No
7489,2019,263314601,3,2633,146,1,0,6,2,1,0,6,No
7490,2019,263403001,5,2634,30,1,0,6,2,1,0,6,No
7491,2019,263413101,4,2634,131,1,2,9,2,1,2,9,No
7492,2019,263503101,3,2635,31,1,3,0,2,1,3,0,No
7493,2019,263601802,3,2636,18,2,1,8,2,1,1,8,No
7494,2019,263700901,5,2637,9,1,1,10,2,1,1,10,No
7495,2019,263702801,4,2637,28,1,0,11,2,1,0,11,No
7496,2019,263704201,6,2637,42,1,1,10,1,1,1,10,Si
7497,2019,263704201,8,2637,42,1,0,3,2,2,0,3,No
7498,2019,263705401,3,2637,54,1,1,0,2,1,1,0,No
7499,2019,263800901,5,2638,9,1,5,11,1,1,5,11,Si
7500,2019,263800901,6,2638,9,1,0,3,2,2,0,3,No
7501,2019,263801201,3,2638,12,1,1,11,1,1,1,11,Si
7502,2019,263801201,4,2638,12,1,1,11,1,2,1,11,Si
7503,2019,263801201,5,2638,12,1,1,11,1,3,1,11,Si
7504,2019,263801201,6,2638,12,1,1,11,2,4,1,11,No
7505,2019,263802101,2,2638,21,1,0,6,2,1,0,6,No
7506,2019,263806301,5,2638,63,1,0,4,1,1,0,4,Si
7507,2019,263806301,8,2638,63,1,1,11,2,2,1,11,No
7508,2019,263901501,4,2639,15,1,3,6,1,1,3,6,Si
7509,2019,263901501,5,2639,15,1,0,6,2,2,0,6,No
7510,2019,263907901,3,2639,79,1,5,6,1,1,5,6,Si
7511,2019,263907901,4,2639,79,1,0,6,2,2,0,6,No
7512,2019,264115501,4,2641,155,1,2,8,1,1,2,8,Si
7513,2019,264115501,7,2641,155,1,0,3,2,2,0,3,No
7514,2019,264116501,8,2641,165,1,2,7,1,1,2,7,Si
7515,2019,264116501,9,2641,165,1,1,7,2,2,1,7,No
7516,2019,264213101,7,2642,131,1,3,7,2,1,3,7,No
7517,2019,264214601,7,2642,146,1,1,6,2,1,1,6,No
7518,2019,264215201,3,2642,152,1,0,6,2,1,0,6,No
7519,2019,264402501,4,2644,25,1,2,6,2,1,2,6,No
7520,2019,264402701,4,2644,27,1,1,6,2,1,1,6,No
7521,2019,264413201,2,2644,132,1,1,0,2,1,1,0,No
7522,2019,264606801,4,2646,68,1,0,11,2,1,0,11,No
7523,2019,264705401,6,2647,54,1,0,7,2,1,0,7,No
7524,2019,264706501,6,2647,65,1,0,4,2,1,0,4,No
7525,2019,264709101,5,2647,91,1,0,7,2,1,0,7,No
7526,2019,264711201,4,2647,112,1,1,10,2,1,1,10,No
7527,2019,264801401,3,2648,14,1,0,5,1,1,0,5,Si
7528,2019,264801401,4,2648,14,1,0,5,2,2,0,5,No
7529,2019,264801901,6,2648,19,1,0,6,1,1,0,6,Si
7530,2019,264801901,8,2648,19,1,0,6,1,2,0,6,Si
7531,2019,264801901,9,2648,19,1,0,6,2,3,0,6,No
7532,2019,264903201,5,2649,32,1,0,5,2,1,0,5,No
7533,2019,264904101,3,2649,41,1,0,8,2,1,0,8,No
7534,2019,264908801,4,2649,88,1,0,2,2,1,0,2,No
7535,2019,265003901,3,2650,39,1,2,0,2,1,2,0,No
7536,2019,265005701,4,2650,57,1,2,0,2,1,2,0,No
7537,2019,265102401,3,2651,24,1,2,6,2,1,2,6,No
7538,2019,265104401,4,2651,44,1,4,0,2,1,4,0,No
7539,2019,265109901,4,2651,99,1,4,7,2,1,4,7,No
7540,2019,265202701,4,2652,27,1,0,1,2,1,0,1,No
7541,2019,265204201,4,2652,42,1,4,6,2,1,4,6,No
7542,2019,265206301,3,2652,63,1,0,1,2,1,0,1,No
7543,2019,265301601,3,2653,16,1,26,0,2,1,26,0,No
7544,2019,265303301,3,2653,33,1,2,6,2,1,2,6,No
7545,2019,265306101,6,2653,61,1,3,0,2,1,3,0,No
7546,2019,265309701,5,2653,97,1,2,0,1,1,2,0,Si
7547,2019,265309701,6,2653,97,1,1,0,2,2,1,0,No
7548,2019,265310201,3,2653,102,1,2,0,1,1,2,0,Si
7549,2019,265310201,4,2653,102,1,1,8,1,2,1,8,Si
7550,2019,265310201,5,2653,102,1,1,0,2,3,1,0,No
7551,2019,265414101,3,2654,141,1,0,4,2,1,0,4,No
7552,2019,265500601,5,2655,6,1,1,6,1,1,1,6,Si
7553,2019,265500601,6,2655,6,1,0,6,2,2,0,6,No
7554,2019,265500701,5,2655,7,1,5,8,2,1,5,8,No
7555,2019,265501001,3,2655,10,1,0,1,1,1,0,1,Si
7556,2019,265501001,4,2655,10,1,0,1,2,2,0,1,No
7557,2019,265501201,4,2655,12,1,4,6,1,1,4,6,Si
7558,2019,265501201,5,2655,12,1,2,6,2,2,2,6,No
7559,2019,265501501,1,2655,15,1,4,0,2,1,4,0,No
7560,2019,265601201,4,2656,12,1,0,5,2,1,0,5,No
7561,2019,265602201,1,2656,22,1,0,7,2,1,0,7,No
7562,2019,265602401,3,2656,24,1,0,2,1,1,0,2,Si
7563,2019,265602401,4,2656,24,1,4,8,2,2,4,8,No
7564,2019,265604501,2,2656,45,1,4,8,1,1,4,8,Si
7565,2019,265604501,3,2656,45,1,1,4,2,2,1,4,No
7566,2019,265700401,2,2657,4,1,0,1,1,1,0,1,Si
7567,2019,265700401,4,2657,4,1,0,1,2,2,0,1,No
7568,2019,265705201,6,2657,52,1,5,0,2,1,5,0,No
7569,2019,265705701,1,2657,57,1,4,0,2,1,4,0,No
7570,2019,265705801,5,2657,58,1,0,1,2,1,0,1,No
7571,2019,265706001,3,2657,60,1,2,2,2,1,2,2,No
7572,2019,265706101,3,2657,61,1,0,1,2,1,0,1,No
7573,2019,265801301,3,2658,13,1,6,11,2,1,6,11,No
7574,2019,265801601,2,2658,16,1,4,9,2,1,4,9,No
7575,2019,265804401,2,2658,44,1,0,10,2,1,0,10,No
7576,2019,265804801,3,2658,48,1,6,11,1,1,6,11,Si
7577,2019,265804801,4,2658,48,1,3,11,2,2,3,11,No
7578,2019,265904101,5,2659,41,1,1,10,2,1,1,10,No
7579,2019,265904102,3,2659,41,2,1,5,2,1,1,5,No
7580,2019,265904601,3,2659,46,1,3,0,2,1,3,0,No
7581,2019,265904701,5,2659,47,1,2,10,2,1,2,10,No
7582,2019,265908301,3,2659,83,1,5,5,2,1,5,5,No
7583,2019,265908801,4,2659,88,1,1,4,2,1,1,4,No
7584,2019,265914401,3,2659,144,1,1,10,2,1,1,10,No
7585,2019,266002401,3,2660,24,1,0,10,2,1,0,10,No
7586,2019,266002901,2,2660,29,1,1,6,2,1,1,6,No
7587,2019,266100401,1,2661,4,1,3,8,1,1,3,8,Si
7588,2019,266100401,2,2661,4,1,3,8,2,2,3,8,No
7589,2019,266100501,1,2661,5,1,1,7,2,1,1,7,No
7590,2019,266109701,3,2661,97,1,1,6,2,1,1,6,No
7591,2019,266200401,5,2662,4,1,2,4,2,1,2,4,No
7592,2019,266200701,1,2662,7,1,0,2,2,1,0,2,No
7593,2019,266201501,5,2662,15,1,3,0,2,1,3,0,No
7594,2019,266201701,3,2662,17,1,3,9,2,1,3,9,No
7595,2019,266201901,6,2662,19,1,4,0,1,1,4,0,Si
7596,2019,266201901,7,2662,19,1,3,0,2,2,3,0,No
7597,2019,266204201,5,2662,42,1,2,9,2,1,2,9,No
7598,2019,266204301,4,2662,43,1,3,0,2,1,3,0,No
7599,2019,266204501,1,2662,45,1,10,3,2,1,10,3,No
7600,2019,266302301,4,2663,23,1,3,8,2,1,3,8,No
7601,2019,266303101,5,2663,31,1,4,0,2,1,4,0,No
7602,2019,266403301,4,2664,33,1,3,6,2,1,3,6,No
7603,2019,266406701,7,2664,67,1,1,6,2,1,1,6,No
7604,2019,266406901,4,2664,69,1,2,5,2,1,2,5,No
7605,2019,266407301,4,2664,73,1,2,7,2,1,2,7,No
7606,2019,266407401,4,2664,74,1,4,6,2,1,4,6,No
7607,2019,266407501,3,2664,75,1,3,7,1,1,3,7,Si
7608,2019,266407501,4,2664,75,1,1,7,2,2,1,7,No
7609,2019,266511801,4,2665,118,1,8,8,1,1,8,8,Si
7610,2019,266511801,6,2665,118,1,0,8,1,2,0,8,Si
7611,2019,266511801,7,2665,118,1,7,8,2,3,7,8,No
7612,2019,266601701,11,2666,17,1,2,0,2,1,2,0,No
7613,2019,266604501,5,2666,45,1,1,8,1,1,1,8,Si
7614,2019,266604501,6,2666,45,1,0,1,2,2,0,1,No
7615,2019,266605301,4,2666,53,1,9,8,1,1,9,8,Si
7616,2019,266605301,5,2666,53,1,3,8,1,2,3,8,Si
7617,2019,266605301,8,2666,53,1,5,8,1,3,5,8,Si
7618,2019,266605301,9,2666,53,1,0,8,2,4,0,8,No
7619,2019,266611901,3,2666,119,1,0,1,2,1,0,1,No
7620,2019,266612301,4,2666,123,1,0,2,2,1,0,2,No
7621,2019,266712001,2,2667,120,1,1,4,2,1,1,4,No
7622,2019,266907001,5,2669,70,1,3,7,1,1,3,7,Si
7623,2019,266907001,6,2669,70,1,0,7,2,2,0,7,No
7624,2019,266912201,4,2669,122,1,1,8,2,1,1,8,No
7625,2019,267103701,4,2671,37,1,1,7,1,1,1,7,Si
7626,2019,267103701,5,2671,37,1,1,7,2,2,1,7,No
7627,2019,267404201,5,2674,42,1,1,0,2,1,1,0,No
7628,2019,267410801,2,2674,108,1,10,0,2,1,10,0,No
7629,2019,267411401,6,2674,114,1,4,0,1,1,4,0,Si
7630,2019,267411401,7,2674,114,1,1,0,2,2,1,0,No
7631,2019,267500401,6,2675,4,1,0,2,2,1,0,2,No
7632,2019,267506401,7,2675,64,1,0,3,1,1,0,3,Si
7633,2019,267506401,8,2675,64,1,0,3,2,2,0,3,No
7634,2019,267506601,3,2675,66,1,7,7,1,1,7,7,Si
7635,2019,267506601,4,2675,66,1,2,7,1,2,2,7,Si
7636,2019,267506601,5,2675,66,1,0,1,2,3,0,1,No
7637,2019,267509301,4,2675,93,1,1,0,1,1,1,0,Si
7638,2019,267509301,5,2675,93,1,1,0,2,2,1,0,No
7639,2019,267510101,5,2675,101,1,2,0,1,1,2,0,Si
7640,2019,267510101,8,2675,101,1,2,0,1,2,2,0,Si
7641,2019,267510101,9,2675,101,1,0,5,2,3,0,5,No
7642,2019,267612101,4,2676,121,1,3,8,2,1,3,8,No
7643,2019,267612501,1,2676,125,1,0,3,2,1,0,3,No
7644,2019,268301101,4,2683,11,1,2,7,2,1,2,7,No
7645,2019,268500501,3,2685,5,1,0,4,1,1,0,4,Si
7646,2019,268500501,4,2685,5,1,0,4,2,2,0,4,No
7647,2019,268512101,7,2685,121,1,2,0,2,1,2,0,No
7648,2019,268516301,5,2685,163,1,0,2,2,1,0,2,No
7649,2019,268517301,3,2685,173,1,4,0,1,1,4,0,Si
7650,2019,268517301,4,2685,173,1,1,0,2,2,1,0,No
7651,2019,268800801,3,2688,8,1,0,7,1,1,0,7,Si
7652,2019,268800801,4,2688,8,1,2,7,2,2,2,7,No
7653,2019,268803501,7,2688,35,1,4,6,1,1,4,6,Si
7654,2019,268803501,8,2688,35,1,0,2,2,2,0,2,No
7655,2019,269206501,5,2692,65,1,1,8,2,1,1,8,No
7656,2019,269212701,12,2692,127,1,1,6,2,1,1,6,No
7657,2019,269510801,6,2695,108,1,0,5,2,1,0,5,No
7658,2019,269515301,7,2695,153,1,0,3,1,1,0,3,Si
7659,2019,269515301,8,2695,153,1,0,3,2,2,0,3,No
7660,2019,269609001,5,2696,90,1,0,1,2,1,0,1,No
7661,2019,269611001,4,2696,110,1,4,2,2,1,4,2,No
7662,2019,269700601,2,2697,6,1,10,7,1,1,10,7,Si
7663,2019,269700601,6,2697,6,1,0,7,2,2,0,7,No
7664,2019,269706301,5,2697,63,1,5,0,2,1,5,0,No
7665,2019,269714401,10,2697,144,1,1,7,2,1,1,7,No
7666,2019,269802001,5,2698,20,1,0,8,2,1,0,8,No
7667,2019,269806301,3,2698,63,1,2,11,1,1,2,11,Si
7668,2019,269806301,4,2698,63,1,0,4,2,2,0,4,No
7669,2019,269809901,3,2698,99,1,3,11,2,1,3,11,No
7670,2019,269903501,3,2699,35,1,0,11,2,1,0,11,No
7671,2019,269914601,3,2699,146,1,3,10,2,1,3,10,No
7672,2019,270201301,4,2702,13,1,3,0,2,1,3,0,No
7673,2019,270202801,3,2702,28,1,2,0,1,1,2,0,Si
7674,2019,270202801,4,2702,28,1,0,6,1,2,0,6,Si
7675,2019,270202801,6,2702,28,1,2,0,2,3,2,0,No
7676,2019,270204101,2,2702,41,1,0,7,2,1,0,7,No
7677,2019,270204401,6,2702,44,1,3,6,1,1,3,6,Si
7678,2019,270204401,7,2702,44,1,1,6,2,2,1,6,No
7679,2019,270205301,2,2702,53,1,0,4,2,1,0,4,No
7680,2019,270208501,2,2702,85,1,1,7,1,1,1,7,Si
7681,2019,270208501,6,2702,85,1,3,7,2,2,3,7,No
7682,2019,270211101,3,2702,111,1,0,2,2,1,0,2,No
